PC1,PC2,PC3,PC4
-1.77,-0.79,-0.00,-0.00
-1.75,-0.78,-0.00,-0.00
-1.73,-0.78,-0.00,-0.00
-1.71,-0.79,-0.00,-0.00
-1.69,-0.78,-0.00,-0.00
-1.67,-0.78,-0.00,0.00
-1.65,-0.77,-0.00,-0.00
-1.63,-0.78,-0.00,-0.00
-1.61,-0.78,-0.00,-0.00
-1.59,-0.78,-0.00,-0.00
-1.57,-0.79,-0.00,-0.00
-1.55,-0.78,-0.00,-0.00
-1.53,-0.78,-0.00,-0.00
-1.51,-0.78,-0.00,-0.00
-1.49,-0.77,-0.00,-0.00
-1.46,-0.78,-0.00,-0.00
-1.45,-0.79,-0.00,-0.00
-1.43,-0.79,-0.00,-0.00
-1.41,-0.78,-0.00,-0.00
-1.39,-0.78,-0.00,-0.00
-1.37,-0.78,-0.00,-0.00
-1.34,-0.78,-0.00,-0.00
-1.32,-0.78,-0.00,-0.00
-1.30,-0.78,-0.00,-0.00
-1.28,-0.78,-0.00,-0.00
-1.26,-0.78,-0.00,-0.00
-1.24,-0.79,-0.00,-0.00
-1.22,-0.78,-0.00,-0.00
-1.20,-0.79,-0.00,-0.00
-1.18,-0.78,-0.00,-0.00
-1.16,-0.78,-0.00,-0.00
-1.14,-0.78,-0.00,-0.00
-1.12,-0.77,-0.00,-0.00
-1.10,-0.78,-0.00,-0.00
-1.08,-0.79,-0.00,-0.00
-1.06,-0.79,-0.00,-0.00
-1.04,-0.78,-0.00,-0.00
-1.02,-0.77,-0.00,-0.00
-1.00,-0.78,-0.00,-0.00
-0.98,-0.78,-0.00,-0.00
-0.96,-0.78,-0.00,-0.00
-0.93,-0.78,-0.00,-0.00
-0.92,-0.78,-0.00,-0.00
-0.90,-0.79,-0.00,-0.00
-0.88,-0.78,-0.00,-0.00
-0.86,-0.78,-0.00,-0.00
-0.84,-0.79,-0.00,-0.00
-0.82,-0.78,-0.00,-0.00
-0.79,-0.77,-0.00,-0.00
-0.78,-0.77,-0.00,-0.00
-0.76,-0.78,-0.00,-0.00
-0.74,-0.77,-0.00,-0.00
-0.72,-0.77,-0.00,-0.00
-0.70,-0.78,-0.00,-0.00
-0.68,-0.79,-0.00,-0.00
-0.66,-0.77,-0.00,-0.00
-0.64,-0.76,-0.00,-0.00
-0.62,-0.77,-0.00,-0.00
-0.60,-0.77,-0.00,-0.00
-0.58,-0.77,-0.00,-0.00
-0.56,-0.78,-0.00,-0.00
-0.54,-0.78,-0.00,-0.00
-0.52,-0.78,-0.00,-0.00
-0.50,-0.77,-0.00,-0.00
-0.48,-0.77,-0.00,-0.00
-0.46,-0.77,-0.00,-0.00
-0.44,-0.77,-0.00,-0.00
-0.42,-0.77,-0.00,-0.00
-0.41,-0.77,-0.00,-0.00
-0.39,-0.77,-0.00,-0.00
-0.37,-0.77,-0.00,-0.00
-0.35,-0.78,-0.00,-0.00
-0.33,-0.78,-0.00,-0.00
-0.31,-0.77,-0.00,-0.00
-0.29,-0.78,-0.00,0.00
-0.27,-0.77,-0.00,-0.00
-0.24,-0.77,-0.00,-0.00
-0.23,-0.77,-0.00,-0.00
-0.21,-0.77,-0.00,-0.00
-0.19,-0.77,-0.00,-0.00
-0.17,-0.78,-0.00,-0.00
-0.14,-0.77,-0.00,-0.00
-0.12,-0.77,-0.00,-0.00
-0.10,-0.77,-0.00,-0.00
-0.08,-0.76,-0.00,-0.00
-0.06,-0.77,-0.00,-0.00
-0.04,-0.77,-0.00,-0.00
-0.02,-0.77,-0.00,-0.00
-0.00,-0.77,0.00,0.00
0.01,-0.76,-0.00,-0.00
0.04,-0.77,0.00,0.00
0.06,-0.77,-0.00,-0.00
0.08,-0.76,0.00,0.00
0.10,-0.77,-0.00,-0.00
0.12,-0.78,-0.00,-0.00
0.14,-0.77,0.00,-0.00
0.16,-0.77,-0.00,-0.00
0.18,-0.78,-0.00,-0.00
0.20,-0.77,0.00,0.00
0.22,-0.76,0.00,0.00
0.24,-0.76,0.00,0.00
0.26,-0.77,0.00,0.00
0.28,-0.76,0.00,0.00
0.30,-0.76,0.00,0.00
0.32,-0.76,0.00,0.00
0.34,-0.76,0.00,-0.00
0.36,-0.77,0.00,-0.00
0.38,-0.76,0.00,-0.00
0.40,-0.77,0.00,-0.00
0.42,-0.76,-0.00,-0.00
0.44,-0.77,-0.00,-0.00
0.46,-0.76,0.00,0.00
0.47,-0.77,0.00,0.00
0.50,-0.76,0.00,0.00
0.52,-0.76,0.00,0.00
0.53,-0.77,0.00,0.00
0.56,-0.76,0.00,0.00
0.58,-0.76,0.00,0.00
0.59,-0.75,0.00,-0.00
0.61,-0.75,0.00,-0.00
0.63,-0.75,0.00,0.00
0.65,-0.76,0.00,0.00
0.66,-0.77,0.00,-0.00
0.68,-0.77,0.00,-0.00
0.70,-0.76,0.00,0.00
0.72,-0.77,0.00,-0.00
0.74,-0.77,0.00,0.00
0.76,-0.76,0.00,-0.00
0.78,-0.76,0.00,0.00
0.81,-0.77,0.00,-0.00
0.82,-0.78,0.00,0.00
0.84,-0.76,0.00,0.00
0.86,-0.77,0.00,0.00
0.88,-0.76,0.00,0.00
0.90,-0.76,0.00,0.00
0.92,-0.76,0.00,0.00
0.94,-0.76,0.00,0.00
0.97,-0.77,0.00,-0.00
0.99,-0.77,0.00,0.00
1.01,-0.76,0.00,-0.00
1.03,-0.76,0.00,0.00
1.05,-0.77,0.00,0.00
1.07,-0.76,0.00,0.00
1.09,-0.76,0.00,0.00
1.11,-0.75,0.00,-0.00
1.13,-0.76,0.00,-0.00
1.15,-0.77,0.00,0.00
1.17,-0.76,0.00,0.00
1.19,-0.76,0.00,0.00
1.21,-0.76,0.00,0.00
1.23,-0.77,0.00,0.00
1.25,-0.75,0.00,-0.00
1.27,-0.75,0.00,0.00
1.29,-0.76,0.00,0.00
1.31,-0.75,0.00,0.00
1.33,-0.75,0.00,-0.00
1.35,-0.77,0.00,0.00
1.37,-0.77,0.00,0.00
1.39,-0.76,0.00,-0.00
1.41,-0.76,0.00,-0.00
1.43,-0.76,0.00,0.00
1.45,-0.75,0.00,-0.00
1.47,-0.75,0.00,0.00
1.49,-0.75,0.00,0.00
1.51,-0.76,0.00,0.00
1.53,-0.76,0.00,0.00
1.55,-0.75,0.00,0.00
1.57,-0.76,0.00,-0.00
1.59,-0.76,0.00,0.00
1.61,-0.75,0.00,0.00
1.63,-0.74,0.00,0.00
1.65,-0.75,0.00,0.00
1.67,-0.75,0.00,-0.00
1.69,-0.76,0.00,0.00
1.70,-0.76,0.00,0.00
1.72,-0.75,0.00,-0.00
1.74,-0.76,0.00,-0.00
1.75,-0.76,0.00,0.00
1.77,-0.75,0.00,0.00
1.79,-0.75,0.00,-0.00
1.81,-0.76,0.00,0.00
1.84,-0.75,0.00,0.00
1.86,-0.75,0.00,0.00
1.88,-0.76,0.00,0.00
1.90,-0.76,0.00,0.00
1.92,-0.75,0.00,0.00
1.94,-0.76,0.00,0.00
1.96,-0.75,0.00,0.00
1.98,-0.75,0.00,0.00
2.00,-0.75,0.00,0.00
2.02,-0.75,0.00,0.00
2.04,-0.75,0.00,0.00
2.06,-0.76,0.00,0.00
2.08,-0.75,0.00,0.00
2.10,-0.75,0.00,0.00
2.12,-0.75,0.00,0.00
2.14,-0.75,0.00,0.00
2.16,-0.75,0.00,0.00
2.18,-0.75,0.00,0.00
2.21,-0.75,0.00,0.00
2.23,-0.75,0.00,0.00
2.25,-0.76,0.00,0.00
2.27,-0.76,0.00,-0.00
2.29,-0.75,0.00,0.00
2.31,-0.75,0.00,0.00
2.33,-0.75,0.00,0.00
2.35,-0.75,0.00,0.00
2.37,-0.75,0.00,0.00
2.39,-0.75,0.00,-0.00
2.41,-0.74,0.00,0.00
2.42,-0.74,0.00,0.00
2.45,-0.75,0.00,-0.00
