PC1,PC2,PC3,PC4
-1.88,0.71,0.00,-0.00
-1.86,0.66,0.00,-0.00
-1.84,0.70,0.00,-0.00
-1.82,0.56,0.00,-0.00
-1.79,0.35,0.00,-0.00
-1.78,0.52,0.00,-0.00
-1.76,0.71,0.00,-0.00
-1.74,0.71,0.00,-0.00
-1.71,0.38,0.00,-0.00
-1.70,0.71,0.00,0.00
-1.69,0.79,0.00,-0.00
-1.66,0.47,0.00,-0.00
-1.64,0.48,0.00,-0.00
-1.63,0.73,0.00,-0.00
-1.61,0.73,0.00,-0.00
-1.58,0.61,0.00,-0.00
-1.56,0.57,0.00,-0.00
-1.53,0.40,0.00,-0.00
-1.52,0.75,0.00,-0.00
-1.50,0.75,0.00,-0.00
-1.48,0.67,0.00,-0.00
-1.46,0.66,0.00,-0.00
-1.44,0.68,0.00,-0.00
-1.41,0.35,0.00,-0.00
-1.39,0.41,0.00,-0.00
-1.37,0.63,0.00,-0.00
-1.36,0.73,0.00,-0.00
-1.33,0.46,0.00,-0.00
-1.31,0.52,0.00,-0.00
-1.29,0.52,0.00,-0.00
-1.28,0.69,0.00,-0.00
-1.25,0.49,0.00,-0.00
-1.23,0.53,0.00,-0.00
-1.21,0.66,0.00,-0.00
-1.20,0.69,0.00,-0.00
-1.17,0.47,0.00,-0.00
-1.15,0.52,0.00,-0.00
-1.13,0.61,0.00,-0.00
-1.11,0.45,0.00,-0.00
-1.08,0.26,0.00,-0.00
-1.07,0.54,0.00,-0.00
-1.05,0.68,0.00,-0.00
-1.03,0.68,0.00,-0.00
-1.00,0.47,0.00,-0.00
-0.98,0.55,0.00,-0.00
-0.96,0.54,0.00,-0.00
-0.94,0.30,0.00,-0.00
-0.92,0.33,0.00,-0.00
-0.91,0.60,0.00,-0.00
-0.89,0.62,0.00,-0.00
-0.86,0.42,0.00,-0.00
-0.84,0.57,0.00,-0.00
-0.82,0.55,0.00,-0.00
-0.81,0.62,0.00,-0.00
-0.77,0.26,0.00,-0.00
-0.76,0.54,0.00,-0.00
-0.75,0.68,0.00,-0.00
-0.72,0.40,0.00,-0.00
-0.70,0.45,0.00,-0.00
-0.68,0.55,0.00,-0.00
-0.67,0.64,0.00,-0.00
-0.64,0.53,0.00,-0.00
-0.63,0.62,0.00,-0.00
-0.61,0.69,0.00,-0.00
-0.59,0.73,0.00,-0.00
-0.57,0.58,0.00,-0.00
-0.54,0.51,0.00,-0.00
-0.53,0.71,0.00,-0.00
-0.51,0.56,0.00,-0.00
-0.49,0.48,0.00,-0.00
-0.47,0.79,0.00,-0.00
-0.45,0.47,0.00,-0.00
-0.43,0.56,0.00,-0.00
-0.42,0.68,0.00,-0.00
-0.40,0.82,0.00,0.00
-0.37,0.57,0.00,-0.00
-0.36,0.60,0.00,0.00
-0.34,0.80,0.00,-0.00
-0.32,0.79,0.00,0.00
-0.29,0.47,0.00,-0.00
-0.27,0.62,0.00,0.00
-0.26,0.65,0.00,-0.00
-0.23,0.38,0.00,-0.00
-0.21,0.36,0.00,-0.00
-0.20,0.68,0.00,-0.00
-0.18,0.69,0.00,-0.00
-0.15,0.47,0.00,-0.00
-0.14,0.76,0.00,-0.00
-0.11,0.61,0.00,-0.00
-0.09,0.65,0.00,-0.00
-0.06,0.41,0.00,-0.00
-0.05,0.63,0.00,-0.00
-0.03,0.64,0.00,0.00
-0.02,0.65,0.00,-0.00
0.02,0.41,-0.00,0.00
0.03,0.55,-0.00,-0.00
0.05,0.70,-0.00,0.00
0.07,0.60,-0.00,-0.00
0.10,0.39,-0.00,-0.00
0.11,0.51,-0.00,-0.00
0.13,0.63,-0.00,-0.00
0.15,0.53,-0.00,-0.00
0.18,0.37,-0.00,0.00
0.19,0.71,-0.00,0.00
0.20,0.82,-0.00,0.00
0.23,0.59,-0.00,0.00
0.25,0.46,-0.00,0.00
0.27,0.63,-0.00,0.00
0.29,0.74,-0.00,0.00
0.32,0.27,-0.00,0.00
0.34,0.42,-0.00,-0.00
0.35,0.70,-0.00,0.00
0.37,0.58,-0.00,-0.00
0.39,0.69,-0.00,-0.00
0.40,0.75,-0.00,-0.00
0.42,0.71,-0.00,0.00
0.45,0.59,-0.00,0.00
0.47,0.62,-0.00,0.00
0.49,0.64,-0.00,0.00
0.50,0.72,-0.00,0.00
0.53,0.65,-0.00,0.00
0.54,0.69,-0.00,0.00
0.56,0.82,-0.00,-0.00
0.58,0.70,-0.00,-0.00
0.60,0.67,-0.00,0.00
0.61,0.82,-0.00,0.00
0.63,0.73,-0.00,-0.00
0.64,1.02,-0.00,-0.00
0.66,0.98,-0.00,0.00
0.69,0.87,-0.00,-0.00
0.70,0.91,-0.00,0.00
0.73,0.69,-0.00,-0.00
0.75,0.90,-0.00,0.00
0.79,0.38,-0.00,-0.00
0.80,0.38,-0.00,0.00
0.81,0.64,-0.00,0.00
0.83,0.64,-0.00,0.00
0.85,0.58,-0.00,0.00
0.87,0.59,-0.00,0.00
0.89,0.71,-0.00,0.00
0.91,0.72,-0.00,0.00
0.95,0.37,-0.00,-0.00
0.97,0.36,-0.00,0.00
0.98,0.59,-0.00,-0.00
1.00,0.65,-0.00,0.00
1.02,0.49,-0.00,0.00
1.04,0.60,-0.00,0.00
1.06,0.59,-0.00,0.00
1.08,0.78,-0.00,-0.00
1.11,0.50,-0.00,0.00
1.13,0.50,-0.00,0.00
1.15,0.47,-0.00,0.00
1.16,0.59,-0.00,0.00
1.19,0.27,-0.00,0.00
1.20,0.64,-0.00,0.00
1.22,0.66,-0.00,0.00
1.25,0.40,-0.00,0.00
1.26,0.77,-0.00,0.00
1.28,0.70,-0.00,0.00
1.30,0.66,-0.00,-0.00
1.33,0.35,-0.00,0.00
1.35,0.51,-0.00,0.00
1.36,0.69,-0.00,-0.00
1.39,0.45,-0.00,0.00
1.41,0.42,-0.00,0.00
1.42,0.74,-0.00,-0.00
1.44,0.80,-0.00,0.00
1.47,0.50,-0.00,0.00
1.48,0.59,-0.00,0.00
1.50,0.73,-0.00,0.00
1.52,0.74,-0.00,0.00
1.54,0.63,-0.00,-0.00
1.56,0.56,-0.00,0.00
1.58,0.60,-0.00,0.00
1.60,0.83,-0.00,0.00
1.62,0.71,-0.00,0.00
1.64,0.63,-0.00,0.00
1.65,0.78,-0.00,0.00
1.67,0.67,-0.00,0.00
1.68,1.04,-0.00,-0.00
1.69,1.09,-0.00,-0.00
1.71,1.08,-0.00,0.00
1.72,1.21,-0.00,0.00
1.74,1.30,-0.00,0.00
1.77,1.00,-0.00,0.00
1.81,0.72,-0.00,0.00
1.82,0.85,-0.00,0.00
1.84,0.78,-0.00,0.00
1.87,0.76,-0.00,0.00
1.89,0.68,-0.00,0.00
1.91,0.60,-0.00,0.00
1.93,0.70,-0.00,0.00
1.96,0.49,-0.00,0.00
1.97,0.48,-0.00,0.00
1.99,0.61,-0.00,0.00
2.01,0.66,-0.00,0.00
2.04,0.46,-0.00,0.00
2.06,0.54,-0.00,0.00
2.08,0.65,-0.00,0.00
2.10,0.52,-0.00,0.00
2.12,0.55,-0.00,0.00
2.14,0.48,-0.00,0.00
2.16,0.59,-0.00,0.00
2.18,0.68,-0.00,0.00
2.20,0.56,-0.00,0.00
2.22,0.47,-0.00,0.00
2.24,0.63,-0.00,-0.00
2.26,0.52,-0.00,0.00
2.29,0.45,-0.00,0.00
2.30,0.59,-0.00,0.00
2.32,0.58,-0.00,0.00
2.34,0.62,-0.00,0.00
2.37,0.42,-0.00,0.00
2.38,0.65,-0.00,0.00
2.40,0.65,-0.00,0.00
2.43,0.43,-0.00,-0.00
